,subject,stimulus,response,confidence,intensits,ppt
4916,34e2ad7b31cd9ee87c038c10fd6fbe310314ba67abb73a686f0d1087267d7a1d,0.0,0.0,0.68,10.0,55
4917,34e2ad7b31cd9ee87c038c10fd6fbe310314ba67abb73a686f0d1087267d7a1d,1.0,1.0,0.79,10.0,55
4918,34e2ad7b31cd9ee87c038c10fd6fbe310314ba67abb73a686f0d1087267d7a1d,1.0,1.0,0.68,6.0,55
4919,34e2ad7b31cd9ee87c038c10fd6fbe310314ba67abb73a686f0d1087267d7a1d,1.0,1.0,0.24,6.0,55
4920,34e2ad7b31cd9ee87c038c10fd6fbe310314ba67abb73a686f0d1087267d7a1d,1.0,1.0,0.7,2.0,55
4921,34e2ad7b31cd9ee87c038c10fd6fbe310314ba67abb73a686f0d1087267d7a1d,1.0,0.0,0.32,2.0,55
4922,34e2ad7b31cd9ee87c038c10fd6fbe310314ba67abb73a686f0d1087267d7a1d,1.0,1.0,0.65,6.0,55
4923,34e2ad7b31cd9ee87c038c10fd6fbe310314ba67abb73a686f0d1087267d7a1d,1.0,1.0,0.17,6.0,55
4924,34e2ad7b31cd9ee87c038c10fd6fbe310314ba67abb73a686f0d1087267d7a1d,0.0,0.0,0.3,2.0,55
4925,34e2ad7b31cd9ee87c038c10fd6fbe310314ba67abb73a686f0d1087267d7a1d,0.0,0.0,0.0,2.0,55
4926,34e2ad7b31cd9ee87c038c10fd6fbe310314ba67abb73a686f0d1087267d7a1d,0.0,1.0,0.27,2.0,55
4927,34e2ad7b31cd9ee87c038c10fd6fbe310314ba67abb73a686f0d1087267d7a1d,0.0,1.0,0.63,6.0,55
4928,34e2ad7b31cd9ee87c038c10fd6fbe310314ba67abb73a686f0d1087267d7a1d,1.0,1.0,0.64,10.0,55
4929,34e2ad7b31cd9ee87c038c10fd6fbe310314ba67abb73a686f0d1087267d7a1d,0.0,0.0,0.68,10.0,55
4930,34e2ad7b31cd9ee87c038c10fd6fbe310314ba67abb73a686f0d1087267d7a1d,0.0,0.0,0.69,6.0,55
4931,34e2ad7b31cd9ee87c038c10fd6fbe310314ba67abb73a686f0d1087267d7a1d,0.0,1.0,0.0,6.0,55
4932,34e2ad7b31cd9ee87c038c10fd6fbe310314ba67abb73a686f0d1087267d7a1d,1.0,0.0,0.01,10.0,55
4933,34e2ad7b31cd9ee87c038c10fd6fbe310314ba67abb73a686f0d1087267d7a1d,0.0,0.0,0.16,14.0,55
4934,34e2ad7b31cd9ee87c038c10fd6fbe310314ba67abb73a686f0d1087267d7a1d,0.0,0.0,0.42,14.0,55
4935,34e2ad7b31cd9ee87c038c10fd6fbe310314ba67abb73a686f0d1087267d7a1d,0.0,0.0,0.43,10.0,55
4936,34e2ad7b31cd9ee87c038c10fd6fbe310314ba67abb73a686f0d1087267d7a1d,0.0,0.0,1.0,10.0,55
4937,34e2ad7b31cd9ee87c038c10fd6fbe310314ba67abb73a686f0d1087267d7a1d,1.0,0.0,0.21,6.0,55
4938,34e2ad7b31cd9ee87c038c10fd6fbe310314ba67abb73a686f0d1087267d7a1d,0.0,0.0,0.5,10.0,55
4939,34e2ad7b31cd9ee87c038c10fd6fbe310314ba67abb73a686f0d1087267d7a1d,0.0,0.0,0.59,10.0,55
4940,34e2ad7b31cd9ee87c038c10fd6fbe310314ba67abb73a686f0d1087267d7a1d,0.0,0.0,0.24,6.0,55
4941,34e2ad7b31cd9ee87c038c10fd6fbe310314ba67abb73a686f0d1087267d7a1d,0.0,0.0,0.5,6.0,55
4942,34e2ad7b31cd9ee87c038c10fd6fbe310314ba67abb73a686f0d1087267d7a1d,0.0,1.0,0.5,2.0,55
4943,34e2ad7b31cd9ee87c038c10fd6fbe310314ba67abb73a686f0d1087267d7a1d,0.0,0.0,0.31,6.0,55
4944,34e2ad7b31cd9ee87c038c10fd6fbe310314ba67abb73a686f0d1087267d7a1d,0.0,0.0,0.63,6.0,55
4945,34e2ad7b31cd9ee87c038c10fd6fbe310314ba67abb73a686f0d1087267d7a1d,1.0,1.0,0.0,2.0,55
4946,34e2ad7b31cd9ee87c038c10fd6fbe310314ba67abb73a686f0d1087267d7a1d,0.0,1.0,0.08,2.0,55
4947,34e2ad7b31cd9ee87c038c10fd6fbe310314ba67abb73a686f0d1087267d7a1d,1.0,1.0,0.3,6.0,55
4948,34e2ad7b31cd9ee87c038c10fd6fbe310314ba67abb73a686f0d1087267d7a1d,1.0,1.0,0.27,6.0,55
4949,34e2ad7b31cd9ee87c038c10fd6fbe310314ba67abb73a686f0d1087267d7a1d,1.0,1.0,0.59,2.0,55
4950,34e2ad7b31cd9ee87c038c10fd6fbe310314ba67abb73a686f0d1087267d7a1d,1.0,0.0,0.15,2.0,55
4951,34e2ad7b31cd9ee87c038c10fd6fbe310314ba67abb73a686f0d1087267d7a1d,0.0,0.0,1.0,6.0,55
4952,34e2ad7b31cd9ee87c038c10fd6fbe310314ba67abb73a686f0d1087267d7a1d,1.0,1.0,0.25,6.0,55
4953,34e2ad7b31cd9ee87c038c10fd6fbe310314ba67abb73a686f0d1087267d7a1d,1.0,1.0,0.65,2.0,55
4954,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,0.0,0.0,0.46,8.0,56
4955,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,0.0,1.0,0.57,8.0,56
4956,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,1.0,1.0,0.81,12.0,56
4957,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,1.0,1.0,0.75,12.0,56
4958,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,0.0,0.0,0.51,8.0,56
4959,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,1.0,1.0,0.23,8.0,56
4960,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,1.0,0.0,0.64,4.0,56
4961,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,0.0,0.0,0.56,8.0,56
4962,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,1.0,0.0,0.47,8.0,56
4963,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,1.0,1.0,0.59,12.0,56
4964,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,1.0,1.0,0.48,12.0,56
4965,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,0.0,0.0,0.6,8.0,56
4966,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,1.0,1.0,0.62,8.0,56
4967,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,0.0,0.0,0.52,4.0,56
4968,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,0.0,1.0,0.57,4.0,56
4969,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,1.0,1.0,0.79,8.0,56
4970,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,0.0,1.0,0.54,8.0,56
4971,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,0.0,0.0,0.53,12.0,56
4972,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,1.0,1.0,0.69,12.0,56
4973,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,0.0,0.0,0.76,8.0,56
4974,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,0.0,1.0,0.6,8.0,56
4975,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,1.0,1.0,0.81,12.0,56
4976,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,1.0,1.0,0.59,12.0,56
4977,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,1.0,1.0,0.8,8.0,56
4978,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,0.0,0.0,0.84,8.0,56
4979,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,1.0,1.0,0.68,4.0,56
4980,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,0.0,0.0,0.71,4.0,56
4981,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,1.0,1.0,0.58,2.0,56
4982,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,1.0,0.0,0.68,2.0,56
4983,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,1.0,1.0,0.69,6.0,56
4984,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,1.0,1.0,0.65,6.0,56
4985,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,0.0,1.0,0.42,2.0,56
4986,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,0.0,1.0,0.62,6.0,56
4987,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,1.0,1.0,0.87,10.0,56
4988,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,1.0,1.0,0.51,10.0,56
4989,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,0.0,1.0,0.33,6.0,56
4990,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,0.0,0.0,0.83,10.0,56
4991,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,0.0,0.0,0.5,10.0,56
4992,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,1.0,1.0,0.4,6.0,56
4993,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,1.0,1.0,0.83,6.0,56
4994,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,1.0,1.0,0.5,2.0,56
4995,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,0.0,0.0,0.47,2.0,56
4996,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,0.0,1.0,0.51,2.0,56
4997,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,0.0,0.0,0.4,6.0,56
4998,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,1.0,1.0,0.56,6.0,56
4999,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,1.0,1.0,0.36,2.0,56
5000,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,1.0,0.0,0.27,2.0,56
5001,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,0.0,0.0,0.18,6.0,56
5002,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,0.0,1.0,0.26,6.0,56
5003,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,1.0,1.0,0.32,10.0,56
5004,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,1.0,1.0,0.31,10.0,56
5005,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,0.0,0.0,0.33,6.0,56
5006,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,1.0,0.0,0.68,6.0,56
5007,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,1.0,1.0,0.63,10.0,56
5008,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,0.0,0.0,0.44,10.0,56
5009,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,1.0,1.0,0.45,6.0,56
5010,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,1.0,1.0,0.57,6.0,56
5011,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,1.0,1.0,0.57,2.0,56
5012,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,1.0,1.0,0.64,2.0,56
5013,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,1.0,1.0,0.63,2.0,56
5014,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,1.0,0.0,0.58,2.0,56
5015,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,0.0,1.0,0.58,6.0,56
5016,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,0.0,0.0,0.53,10.0,56
5017,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,1.0,1.0,0.77,10.0,56
5018,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,0.0,0.0,0.51,6.0,56
5019,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,1.0,0.0,0.59,6.0,56
5020,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,0.0,0.0,0.59,10.0,56
5021,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,0.0,0.0,0.68,10.0,56
5022,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,0.0,0.0,0.62,6.0,56
5023,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,1.0,0.0,0.59,2.0,56
5024,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,0.0,1.0,0.78,6.0,56
5025,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,0.0,0.0,0.64,10.0,56
5026,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,0.0,0.0,0.75,10.0,56
5027,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,0.0,0.0,0.54,6.0,56
5028,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,0.0,1.0,0.31,6.0,56
5029,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,1.0,1.0,0.24,10.0,56
5030,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,1.0,0.0,0.57,10.0,56
5031,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,0.0,0.0,0.74,14.0,56
5032,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,0.0,0.0,0.56,14.0,56
5033,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,1.0,1.0,0.98,8.0,57
5034,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,0.0,1.0,0.88,8.0,57
5035,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,1.0,1.0,0.8,12.0,57
5036,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,0.0,1.0,0.62,12.0,57
5037,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,0.0,0.0,0.79,16.0,57
5038,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,1.0,0.0,0.98,16.0,57
5039,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,0.0,0.0,0.99,20.0,57
5040,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,0.0,0.0,1.0,20.0,57
5041,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,0.0,1.0,0.87,16.0,57
5042,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,1.0,1.0,1.0,20.0,57
5043,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,1.0,0.0,0.98,20.0,57
5044,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,0.0,0.0,1.0,24.0,57
5045,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,0.0,0.0,0.97,24.0,57
5046,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,0.0,0.0,0.67,20.0,57
5047,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,1.0,1.0,0.97,20.0,57
5048,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,1.0,1.0,0.97,16.0,57
5049,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,0.0,0.0,1.0,16.0,57
5050,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,0.0,0.0,0.72,12.0,57
5051,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,0.0,0.0,0.97,12.0,57
5052,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,1.0,0.0,0.83,8.0,57
5053,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,1.0,0.0,0.79,12.0,57
5054,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,1.0,1.0,1.0,16.0,57
5055,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,1.0,1.0,0.98,16.0,57
5056,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,0.0,0.0,0.99,12.0,57
5057,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,0.0,0.0,1.0,12.0,57
5058,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,1.0,1.0,1.0,8.0,57
5059,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,1.0,1.0,1.0,8.0,57
5060,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,1.0,1.0,0.97,4.0,57
5061,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,0.0,1.0,0.86,4.0,57
5062,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,1.0,1.0,0.97,8.0,57
5063,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,1.0,1.0,0.95,8.0,57
5064,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,1.0,0.0,0.93,4.0,57
5065,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,1.0,0.0,0.76,8.0,57
5066,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,0.0,1.0,0.9,12.0,57
5067,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,1.0,1.0,1.0,16.0,57
5068,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,1.0,1.0,1.0,16.0,57
5069,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,1.0,1.0,1.0,12.0,57
5070,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,1.0,1.0,1.0,12.0,57
5071,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,1.0,1.0,1.0,8.0,57
5072,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,1.0,0.0,0.96,8.0,57
5073,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,0.0,0.0,0.87,12.0,57
5074,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,1.0,0.0,0.82,12.0,57
5075,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,0.0,0.0,0.94,16.0,57
5076,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,0.0,0.0,1.0,16.0,57
5077,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,1.0,1.0,1.0,12.0,57
5078,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,1.0,1.0,1.0,12.0,57
5079,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,0.0,0.0,1.0,8.0,57
5080,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,1.0,1.0,1.0,8.0,57
5081,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,0.0,1.0,0.97,4.0,57
5082,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,1.0,1.0,1.0,8.0,57
5083,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,0.0,0.0,0.97,8.0,57
5084,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,0.0,1.0,0.95,4.0,57
5085,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,0.0,1.0,0.82,8.0,57
5086,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,1.0,1.0,0.94,12.0,57
5087,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,0.0,0.0,0.86,12.0,57
5088,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,1.0,1.0,0.89,8.0,57
5089,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,0.0,0.0,0.66,8.0,57
5090,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,0.0,0.0,0.99,4.0,57
5091,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,1.0,1.0,1.0,4.0,57
5092,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,0.0,0.0,0.82,2.0,57
5093,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,0.0,1.0,1.0,2.0,57
5094,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,0.0,0.0,0.98,6.0,57
5095,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,1.0,1.0,0.93,6.0,57
5096,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,1.0,1.0,1.0,2.0,57
5097,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,1.0,0.0,1.0,2.0,57
5098,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,1.0,1.0,1.0,6.0,57
5099,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,1.0,1.0,1.0,6.0,57
5100,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,1.0,1.0,0.83,2.0,57
5101,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,1.0,1.0,0.91,2.0,57
5102,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,1.0,0.0,1.0,2.0,57
5103,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,1.0,1.0,1.0,6.0,57
5104,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,1.0,1.0,1.0,6.0,57
5105,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,0.0,0.0,1.0,2.0,57
5106,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,1.0,0.0,1.0,2.0,57
5107,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,0.0,0.0,1.0,6.0,57
5108,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,0.0,1.0,1.0,6.0,57
5109,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,0.0,0.0,1.0,10.0,57
5110,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,1.0,1.0,1.0,10.0,57
5111,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,1.0,0.0,1.0,6.0,57
5112,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,0.0,1.0,1.0,10.0,57
5113,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,0.0,1.0,0.57,14.0,57
5114,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,1.0,0.0,1.0,18.0,57
5115,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,1.0,1.0,1.0,22.0,57
5116,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,0.0,1.0,0.73,22.0,57
5117,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,0.0,0.0,1.0,26.0,57
5118,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,0.0,0.0,1.0,26.0,57
5119,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,1.0,1.0,1.0,22.0,57
5120,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,0.0,0.0,1.0,22.0,57
5121,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,1.0,1.0,1.0,18.0,57
5122,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,1.0,1.0,1.0,18.0,57
5123,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,0.0,0.0,1.0,14.0,57
5124,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,1.0,1.0,1.0,14.0,57
5125,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,0.0,1.0,1.0,10.0,57
5126,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,0.0,0.0,0.98,14.0,57
5127,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,1.0,1.0,1.0,14.0,57
5128,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,1.0,1.0,1.0,10.0,57
5129,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,1.0,1.0,1.0,10.0,57
